134 (88.488964475080536, -344.50966188130747, -256.02069740622693)
135 (87.629063294949376, -344.02454483242121, -256.39548153747182)
136 (83.582344738627427, -339.49625009084929, -255.91390535222186)
137 (80.916863146529124, -336.63135950007734, -255.71449635354821)
138 (79.929788065131135, -336.30066163138275, -256.37087356625159)
139 (77.86894127913682, -333.34850214318095, -255.47956086404412)
140 (80.378063621350009, -335.99519485906018, -255.61713123771017)
141 (86.289707988725596, -342.6759080556381, -256.38620006691252)
142 (86.937874880931901, -342.72228192285104, -255.78440704191914)
143 (87.972214838473292, -343.41066534706175, -255.43845050858846)
144 (92.57443317433065, -348.85347213561164, -256.279038961281)
145 (89.841341146200833, -346.59058417566519, -256.74924302946437)
146 (84.634121520824607, -339.17095922621928, -254.53683770539467)
147 (92.928183826939474, -349.29010235472953, -256.36191852779007)
148 (96.792308568726455, -353.37557218519947, -256.583263616473)
149 (87.243758761688127, -343.3414337121614, -256.09767495047328)
150 (78.343141857864651, -332.76325328776096, -254.42011142989631)
151 (83.705919638701104, -339.67679981953421, -255.97088018083309)
152 (91.888252591305744, -347.36493239653527, -255.47667980522954)
153 (99.631710498135291, -355.85813611785056, -256.22642561971526)
154 (99.70995447320837, -355.77688127950051, -256.06692680629214)
155 (93.268774995424735, -348.86425563047305, -255.59548063504832)
156 (89.768924876551566, -345.08864121658002, -255.31971634002844)
157 (91.87551869354769, -347.51742824318893, -255.64190954964124)
158 (94.632782730687708, -350.85825404510484, -256.22547131441712)
159 (93.23998697625872, -348.58528898113252, -255.34530200487382)
160 (92.329062961577847, -348.39378419920024, -256.06472123762239)
161 (87.371690064344335, -343.64446960052305, -256.27277953617875)
162 (78.395661211821903, -333.83160816135489, -255.43594694953299)
163 (79.415813525859207, -334.559583870729, -255.14377034486978)
164 (88.804541488476318, -345.59707986321422, -256.79253837473789)
165 (88.611437757634505, -344.57265194920586, -255.96121419157134)
166 (87.119383444335071, -342.41308379963868, -255.2937003553036)
167 (88.880631101161939, -345.31332957323644, -256.43269847207449)
168 (84.489761779934398, -339.63058184585896, -255.14082006592457)
169 (84.788617769147891, -340.03293464740051, -255.24431687825262)
170 (90.865498922379658, -346.88068167236599, -256.01518274998637)
171 (96.108415366079839, -351.59182021060326, -255.48340484452342)
172 (98.278099387315493, -354.44407680766869, -256.16597742035322)
173 (94.451620066987601, -350.01384961899754, -255.56222955200994)
174 (86.735261426463694, -342.5578602976961, -255.8225988712324)
175 (81.704508618855414, -335.70465204113668, -254.00014342228127)
176 (93.447513682211948, -350.21858505150635, -256.77107136929442)
177 (97.562573901277332, -354.35894441987051, -256.79637051859316)
178 (87.079258825769571, -342.22890816216659, -255.14964933639703)
179 (83.628332904372812, -338.53522032819728, -254.90688742382446)
180 (92.026308572595042, -348.16558115364728, -256.13927258105224)
181 (96.56974174292084, -352.63921343358953, -256.06947169066871)
182 (94.334959641692464, -350.1317246196777, -255.79676497798522)
183 (91.247555990072726, -346.81108122293085, -255.56352523285813)
184 (87.876851702696243, -343.87483611571923, -255.997984413023)
185 (82.717582222858354, -338.12829452388308, -255.41071230102472)
186 (78.912154117255426, -335.14538475380323, -256.23323063654777)
187 (76.795313690768523, -331.4057897524217, -254.61047606165317)
188 (82.853481128868424, -338.99250264674208, -256.13902151787363)
189 (88.205139155097413, -343.45298241879686, -255.24784326369945)
190 (93.943857459572683, -349.96219563096878, -256.01833817139607)
191 (95.767920924787333, -350.89165581135921, -255.12373488657187)
192 (98.36332952476522, -353.95131558659307, -255.58798606182785)
193 (99.792577783442056, -355.39279778202604, -255.60021999858398)
194 (97.034246067270544, -352.80710971721851, -255.77286364994796)
195 (92.374749750009613, -347.60186229276025, -255.22711254275063)
196 (89.874535328580677, -345.57587061923357, -255.70133529065288)
197 (86.951398189436532, -342.4076046643433, -255.45620647490676)
198 (87.073114951858969, -342.32901264365319, -255.25589769179422)
199 (90.13356964889303, -346.34544699177047, -256.21187734287741)
200 (90.131939888242997, -345.61495921514711, -255.48301932690413)
201 (90.587591457094604, -346.4504272043859, -255.86283574729129)
202 (89.87421853438093, -345.09680361612055, -255.22258508173962)
203 (90.478682144827289, -346.42941584817902, -255.95073370335172)
204 (86.757024085671574, -342.67317711862148, -255.91615303294992)
205 (80.988916993699831, -335.86451531544265, -254.87559832174281)
206 (81.07398039941387, -337.19155427499334, -256.11757387557947)
207 (76.095793863000807, -332.4437414851111, -256.34794762211027)
208 (73.537338048848, -328.36901067534671, -254.83167262649872)
209 (82.926515179740221, -338.83435224474283, -255.90783706500261)
210 (88.800662516435295, -344.33348030873441, -255.53281779229911)
211 (90.434466650845792, -346.56495217429244, -256.13048552344662)
212 (86.048357266208697, -341.17286002462623, -255.12450275841752)
213 (85.403813492498628, -340.48117047095531, -255.07735697845669)
214 (91.607817577437828, -347.31982082971211, -255.71200325227429)
215 (95.562195390837473, -351.53315798623959, -255.97096259540211)
216 (90.49245892077559, -346.24359335960366, -255.75113443882807)
217 (81.571353291082559, -336.90803761596987, -255.3366843248873)
218 (79.216834382192516, -334.16883011362768, -254.95199573143515)
219 (87.689374459335752, -343.45852565348923, -255.76915119415349)
220 (96.189379676521526, -351.90605119379381, -255.71667151727229)
221 (98.760478104237166, -354.45252391075957, -255.6920458065224)
222 (94.273555655736601, -350.64672140487767, -256.37316574914109)
223 (80.900286369822979, -336.00101214358949, -255.1007257737665)
224 (72.932470184994742, -327.68957773256233, -254.75710754756759)
225 (80.322138335105493, -335.30629478877415, -254.98415645366867)
226 (94.455669025775137, -350.68323013988629, -256.22756111411115)
227 (99.04937810012818, -355.0457635923143, -255.99638549218611)
228 (93.753808957715236, -349.25397321821021, -255.50016426049496)
229 (87.162754123822438, -341.80970926964159, -254.64695514581916)
230 (89.031461070884646, -344.29153096501557, -255.26006989413094)
231 (93.462713790807285, -349.1353237724224, -255.6726099816151)
232 (94.42657282980133, -350.05513843734894, -255.62856560754761)
233 (91.214760639341193, -347.15622774066424, -255.94146710132304)
234 (83.684230903802799, -338.30013558892711, -254.61590468512429)
235 (84.168913183916715, -339.71298428737219, -255.54407110345548)
236 (87.669752181135578, -343.34324451237222, -255.67349233123664)
237 (88.257144736567838, -343.78108716338306, -255.52394242681521)
238 (88.437592706257135, -344.03553786737285, -255.59794516111572)
239 (87.902059851782724, -343.44287947322431, -255.54081962144159)
240 (86.369147942369139, -342.09358709235448, -255.72443914998536)
241 (85.046929451421576, -339.75649949469613, -254.70957004327454)
242 (89.795940388940764, -345.61376394496017, -255.81782355601939)
243 (91.696686910023743, -347.56922896172006, -255.87254205169631)
244 (87.113553303034664, -342.45159904775659, -255.33804574472191)
245 (82.400630689983061, -337.71864070431513, -255.31801001433206)
246 (78.386205706674133, -334.05952143784526, -255.67331573117113)
247 (77.407539934755277, -331.98820038608795, -254.58066045133268)
248 (85.370158178302532, -340.86917390861566, -255.49901573031315)
249 (91.026876259321014, -346.3719292846576, -255.3450530253366)
250 (93.653502029242844, -348.93853879990706, -255.28503677066422)
251 (93.898094186589191, -349.39740136037437, -255.49930717378518)
252 (89.860092934031584, -345.11940252459567, -255.2593095905641)
253 (84.27455488967469, -339.4380810874257, -255.16352619775103)
254 (82.421033117727035, -337.44847339128438, -255.02744027355735)
255 (85.175467074266393, -340.90257189332539, -255.72710481905898)
256 (83.386985218497855, -338.89532186414556, -255.50833664564772)
257 (81.428077641539574, -335.82399397805523, -254.39591633651565)
258 (86.668313239579675, -342.57834433892538, -255.9100310993457)
259 (88.059385767711063, -343.00990840648831, -254.95052263877724)
260 (88.4116603309499, -343.66500177958272, -255.25334144863282)
261 (85.908953940893952, -341.70829774262239, -255.79934380172844)
262 (78.39804958079722, -332.96688546973246, -254.56883588893524)
263 (76.670222782112191, -332.04640068571911, -255.3761779036069)
264 (79.218444565325171, -333.65144155876334, -254.43299699343817)
265 (84.800432863954896, -340.17521280091194, -255.37477993695705)
266 (87.704761043593493, -342.24852029572151, -254.54375925212801)
267 (89.153982803443938, -344.74058847302842, -255.58660566958449)
268 (82.59086074730223, -337.12674914113342, -254.53588839383119)
269 (80.011289034722125, -334.11580489483879, -254.10451586011666)
270 (86.301805814533992, -341.53455285240159, -255.2327470378676)
271 (92.011874286288588, -346.53250056209407, -254.52062627580548)
272 (97.052442134925641, -352.88208676960136, -255.82964463467573)
273 (94.200966093609964, -349.00047009425401, -254.79950400064405)
274 (91.875729859053166, -346.06385862084801, -254.18812876179484)
275 (94.669992212558313, -350.79146024913797, -256.12146803657964)
276 (86.662370435565506, -341.62817256591876, -254.96580213035327)
277 (81.123622982722949, -335.1003002574738, -253.97667727475084)
278 (88.049491315327472, -343.70149381374875, -255.65200249842127)
279 (89.400259555271049, -344.88057785410751, -255.48031829883647)
280 (84.802248721090066, -339.13928010082174, -254.33703137973168)
281 (84.370250626215324, -339.35580173235428, -254.98555110613896)
282 (87.341005774573802, -341.9334332681741, -254.5924274936003)
283 (93.020341478266161, -348.32377118036635, -255.30342970210017)
284 (94.072785450924457, -349.32701087736365, -255.25422542643918)
285 (89.321835297497117, -343.94331629452631, -254.62148099702921)
286 (86.831095230787398, -342.25576124388851, -255.4246660131011)
287 (83.410248438472905, -338.60588262023538, -255.19563418176247)
288 (81.603991202117868, -335.72805187892203, -254.12406067680416)
289 (88.966099548623632, -344.05616142498656, -255.09006187636294)
290 (95.212454301068618, -349.970574226314, -254.75811992524538)
291 (98.849728537492538, -353.76078190255635, -254.91105336506382)
292 (97.143219340865357, -352.42813350581622, -255.28491416495086)
293 (88.462562710916842, -342.88510212554183, -254.42253941462499)
294 (84.55514898598274, -338.82475403417681, -254.26960504819408)
295 (89.717482234473238, -345.10128807591502, -255.38380584144178)
296 (93.038729122476852, -348.19105085171674, -255.15232172923987)
297 (91.893313543855996, -347.14041557856223, -255.24710203470624)
298 (86.443154754833827, -341.51883903845481, -255.075684283621)
299 (80.73322284552296, -335.53183492702658, -254.79861208150362)
300 (80.53939140616275, -335.98678517674108, -255.44739377057834)
301 (81.85990405748089, -336.74716595892016, -254.88726190143927)
302 (86.10812854635752, -341.34252682313712, -255.23439827677959)
303 (88.714868804756861, -344.61391058357151, -255.89904177881465)
304 (86.308707291224863, -340.90748679892351, -254.59877950769865)
305 (86.604252709075055, -342.61257321487659, -256.00832050580152)
306 (86.191791616540016, -340.48864898668796, -254.29685737014796)
307 (90.199529449380307, -345.15311830870326, -254.95358885932296)
308 (91.775059435900005, -346.26788063785625, -254.49282120195625)
309 (94.387593369796022, -349.29585818395032, -254.90826481415428)
310 (93.279789486001249, -348.4730194529173, -255.19322996691605)
311 (87.795107656292586, -341.89809606875872, -254.10298841246612)
312 (87.611690285301336, -342.36127033886623, -254.7495800535649)
313 (88.957588575554539, -343.60106650281756, -254.64347792726301)
314 (88.670430036886515, -343.52267022821286, -254.85224019132636)
315 (85.33988350209107, -339.97890348761302, -254.63901998552194)
316 (83.358922896618239, -337.56394689862429, -254.20502400200604)
317 (88.448369681230048, -343.05474901407086, -254.60637933284082)
318 (92.172705022736125, -347.52517091342503, -255.3524658906889)
319 (86.550587837159455, -340.88773341850862, -254.33714558134915)
320 (81.984457644576693, -336.21333783331727, -254.22888018874056)
321 (83.140661709832443, -337.90149070394756, -254.76082899411512)
322 (84.823938481979184, -339.25631615862738, -254.4323776766482)
323 (88.285341476389007, -342.85459391920159, -254.56925244281257)
324 (90.084273763265074, -345.4715560136267, -255.38728225036164)
325 (83.443837221912077, -337.71682613749721, -254.27298891558513)
326 (82.007287431721693, -336.63771029519495, -254.63042286347326)
327 (85.889691467270538, -340.82747422106786, -254.93778275379731)
328 (85.870599049505827, -341.08402466416754, -255.21342561466173)
329 (79.856347545497499, -334.93219317376429, -255.07584562826679)
330 (73.775712870364572, -327.58839481499638, -253.81268194463181)
331 (76.189919022315394, -331.19056720307833, -255.00064818076294)
332 (82.709863976644002, -336.7471523747131, -254.03728839806911)
333 (92.730672999899099, -347.80162933187171, -255.07095633197261)
334 (96.959960041751771, -351.28742487447664, -254.32746483272487)
335 (98.034155433110314, -352.84228558234429, -254.80813014923399)
336 (94.439421899391292, -348.92850717768067, -254.48908527828939)
337 (90.919553712235938, -344.84019342254089, -253.92063971030495)
338 (91.578487021798708, -346.56138865190604, -254.98290163010734)
339 (89.603239373326019, -343.77312714858317, -254.16988777525717)
340 (88.457615814849476, -344.02953957700782, -255.57192376215835)
341 (81.801094465119249, -336.54867913332885, -254.74758466820958)
342 (77.000801125859098, -331.28329644843495, -254.28249532257587)
343 (83.174494512501212, -338.0168800794346, -254.84238556693339)
344 (92.6146018398845, -347.78479853330714, -255.17019669342264)
345 (96.023021758825365, -351.85873771194662, -255.83571595312125)
346 (88.398784715233262, -342.28623497927157, -253.88745026403831)
347 (85.34906798839873, -340.20792184928155, -254.85885386088282)
348 (85.744457883104786, -340.63565307431287, -254.89119519120808)
349 (85.883160792750928, -340.15423560354941, -254.2710748107985)
350 (88.165081518400967, -343.52162347072692, -255.35654195232595)
351 (84.016285072460974, -339.09678665888617, -255.08050158642521)
352 (76.636879332558138, -330.81867706912755, -254.18179773656942)
353 (75.798981783913931, -330.52338367319049, -254.72440188927658)
354 (81.905501884357022, -336.07151496050045, -254.16601307614343)
355 (93.142409324203939, -348.49317462052937, -255.35076529632545)
356 (96.752713492791472, -351.99778983749235, -255.24507634470086)
357 (88.595181690860457, -344.33303516894301, -255.73785347808257)
358 (72.554061106329286, -326.15239464630412, -253.59833353997482)
359 (76.378013145497121, -332.20212470600887, -255.82411156051177)
360 (85.979776934767557, -342.02062562617931, -256.04084869141172)
361 (85.648818250759831, -340.11834902366303, -254.4695307729032)
362 (90.416598168542748, -345.5268256337996, -255.11022746525686)
363 (97.722339840259039, -353.10111531053826, -255.37877547027921)
364 (98.310375365747802, -354.12277702205392, -255.81240165630612)
365 (91.015984532907495, -345.72477795672694, -254.70879342381943)
366 (87.329774343347736, -341.96720234024394, -254.63742799689621)
367 (89.133559390174312, -344.61042719144541, -255.47686780127111)
368 (86.929871535608598, -342.22467062947453, -255.29479909386595)
369 (85.294373275808496, -339.48110432826331, -254.18673105245483)
370 (90.306823623752223, -346.27816682565077, -255.97134320189855)
371 (90.584860064737526, -344.82752387872523, -254.24266381398769)
372 (96.050217896942087, -351.58033752031014, -255.53011962336805)
373 (95.939981551888906, -352.55223523797349, -256.61225368608461)
374 (82.655869563989199, -337.24360620585463, -254.58773664186543)
375 (76.471120898057734, -330.12751661010367, -253.65639571204593)
376 (86.669982864167324, -341.83865957201067, -255.16867670784336)
377 (97.856992296300973, -353.44762093866535, -255.59062864236438)
378 (99.419696495870184, -354.50736187132543, -255.08766537545523)
379 (93.179961634660614, -348.46202816713202, -255.28206653247139)
380 (81.3206678909944, -335.93025336368663, -254.60958547269223)
381 (74.786530996752902, -329.05936652559518, -254.27283552884228)
382 (77.180467359616159, -331.82578463853457, -254.64531727891841)
383 (81.816049181123802, -337.01775568285916, -255.20170650173537)
384 (82.154607247410567, -337.13935717781612, -254.98474993040554)
385 (82.800247118217072, -337.30716982607555, -254.50692270785848)
386 (89.835535843214487, -345.16699605834958, -255.33146021513511)
387 (91.123691439617218, -346.72967742602282, -255.60598598640559)
388 (84.734128237539949, -338.88714699806826, -254.15301876052831)
389 (85.136067806078074, -339.85481697966634, -254.71874917358826)
390 (88.189682322847275, -343.24466243504281, -255.05498011219555)
391 (86.997547562539296, -342.07767604773892, -255.08012848519962)
392 (85.318777646398132, -339.64910490008259, -254.33032725368446)
393 (88.899199830132261, -344.35180449038967, -255.45260466025741)
394 (86.967415067318953, -342.25451768767334, -255.2871026203544)
395 (82.970991236239385, -336.90325679776879, -253.93226556152939)
396 (87.533871218628121, -343.07468019220602, -255.5408089735779)
397 (90.992807530730587, -345.31790313150498, -254.32509560077438)
398 (95.492227430247027, -350.75350927060066, -255.26128184035363)
399 (94.271193639715463, -348.97173383953816, -254.70054019982268)
400 (90.338103475407109, -344.84745623598826, -254.50935276058115)
401 (88.523189072623666, -343.42753930618068, -254.90435023355701)
402 (87.696943172493675, -342.23631906117055, -254.53937588867689)
403 (89.075107998754731, -344.21620529692996, -255.14109729817523)
404 (90.299061469944618, -344.84010536376962, -254.54104389382502)
405 (91.757021789588862, -346.65390110956173, -254.89687931997287)
406 (90.504552439184266, -345.27743775702942, -254.77288531784515)
407 (90.284937571927685, -344.1465418076956, -253.86160423576791)
408 (94.577105548497656, -349.37355429279438, -254.79644874429673)
409 (96.054111209968468, -350.67280525967004, -254.61869404970156)
410 (95.26050059341695, -350.05905870886954, -254.79855811545258)
411 (91.686095812287846, -346.02907918842436, -254.34298337613652)
412 (87.946145887410125, -342.32779921592612, -254.38165332851599)
413 (86.025428001371836, -340.1618516578672, -254.13642365649537)
414 (86.561766292309741, -341.24587090265862, -254.68410461034887)
415 (86.822302324314833, -340.75474590040085, -253.93244357608603)
416 (90.019429726650714, -344.85941516271009, -254.83998543605938)
417 (91.583429945936345, -345.95282629576099, -254.36939634982463)
418 (91.914515148104726, -346.55512005398941, -254.64060490588469)
419 (88.626907185640235, -343.59036846296965, -254.96346127732943)
420 (80.618677577454392, -335.04490566922107, -254.42622809176669)
421 (75.159549812993689, -329.39708313842164, -254.23753332542793)
422 (80.436599719116742, -334.28132115400712, -253.84472143489037)
423 (91.687529971823778, -346.86379012993649, -255.17626015811271)
424 (90.172531851924703, -344.94821572610863, -254.77568387418393)
425 (81.606922100207456, -335.34038485436668, -253.73346275415923)
426 (79.377419524535185, -333.55531119339037, -254.17789166885518)
427 (82.744480238517085, -336.78609027127698, -254.04161003275988)
428 (88.446384407767567, -343.00331060101934, -254.55692619325177)
429 (92.076711639694977, -346.48153835663817, -254.40482671694321)
430 (92.827823430500771, -347.03338840537424, -254.20556497487348)
431 (90.561688486237273, -345.15074321806753, -254.58905473183026)
432 (82.665298046317673, -336.86024704195967, -254.19494899564199)
433 (79.121634329560962, -332.05825636167339, -252.93662203211244)
434 (88.991869628754344, -344.23374772041132, -255.24187809165699)
435 (94.097236964008474, -348.58480025977093, -254.48756329576247)
436 (92.058272074641678, -346.77803397655316, -254.71976190191148)
437 (85.523457975876084, -338.70985925123273, -253.18640127535664)
438 (86.868921760127179, -341.78279260051295, -254.91387084038575)
439 (87.288566268101178, -341.90852642954286, -254.61996016144167)
440 (88.366070228610354, -342.53882339519299, -254.17275316658265)
441 (90.854890849414829, -345.7892468739837, -254.93435602456887)
442 (86.056399729548289, -340.93340777105033, -254.87700804150205)
443 (84.531443507525793, -338.08935329266978, -253.55790978514398)
444 (91.761507915822804, -345.46789435238594, -253.70638643656315)
445 (93.582004356867074, -347.02648596211583, -253.44448160524877)
446 (91.780016662422781, -345.8117262003783, -254.03170953795552)
447 (87.38350271372822, -339.49772258383297, -252.11421987010476)
448 (89.77846880467375, -343.46740990389691, -253.68894109922314)
449 (88.876154722684461, -341.68115043787435, -252.80499571518988)
450 (91.736100688729337, -345.13439803389133, -253.39829734516201)
451 (92.85462656576847, -346.72933037953663, -253.87470381376818)
452 (86.646149739733048, -339.17174316129177, -252.52559342155871)
453 (88.461948369031816, -341.38552162636546, -252.92357325733366)
454 (93.946290287184965, -348.28772749424093, -254.34143720705595)
455 (88.168263048444643, -341.63482724286609, -253.46656419442144)
456 (78.861627175597434, -331.24521986216934, -252.38359268657189)
457 (79.205763479242634, -331.52934238961399, -252.32357891037134)
458 (87.103682235440559, -340.80607307693504, -253.70239084149449)
459 (88.97507221166282, -341.95933179665332, -252.9842595849905)
460 (88.521415197503089, -341.50587578232495, -252.98446058482187)
461 (86.777193895092026, -339.95643960930528, -253.17924571421327)
462 (81.704598406292931, -334.75288342436545, -253.04828501807253)
463 (77.152895239898442, -329.60503920971632, -252.45214396981788)
464 (81.193445302073712, -333.65849159669443, -252.46504629462072)
465 (88.743750754154988, -342.94710007848511, -254.20334932433013)
466 (82.944993836037909, -336.24639994194581, -253.30140610590792)
